movie_id,title,cleaned_tags
10956,Joe Dirt,joe dirt janitor mullet hairdo acidwashed jeans dream find parents lost grand canyon belligerent trailer parkraised eightyearold blasting van halen jackedup economy car irrepressibly optimistic joe hits road alone search folks mystery adventure comedy romance drama parents kids relationship loss parents looking birth parents meteorite janitor woman director david spade brittany daniel dennis miller
9594,Double Impact,jean claude van damme plays dual role alex chad twins separated death parents chad raised family retainer paris alex becomes petty crook hong kong seeing picture alex chad rejoins convinces rival hong kong also man killed parents alex suspicious chad especially comes girlfriend thriller action crime drama loss parents karate fighter revenge hong kong twins hoodlum jeanclaude van damme geoffrey lewis alonna shaw
4638,Hot Fuzz,top london cop pc nicholas angel good good stop rest team looking bad reassigned quiet town sandford paired simple country cop everything seems quiet two actors found decapitated addressed accident angel isnt going accept especially people turn dead crime action comedy village arrest police partner murder conspiracy gunfight police force cowboy costume accident simon pegg nick frost jim broadbent
13972,The Women,story centers group gossipy highsociety women spend days beauty salon haunting fashion shows sweet happilywedded mary haines finds marriage trouble shop girl crystal allen gets hooks marys man comedy drama romance beauty salon divorce woman director cloris leachman india ennenga annette bening
5038,Vicky Cristina Barcelona,two girlfriends summer holiday spain become enamored painter unaware exwife tempestuous relationship reenter picture drama romance barcelona spain menage trois author scarlett johansson rebecca hall javier bardem
13491,Arn: The Knight Templar,arn son highranking swedish nobleman educated monastery sent holy land knight templar penance forbidden love action adventure drama romance tv movie joakim nätterqvist sofia helin stellan skarsgård
10571,Boys and Girls,ryan jennifer opposites definitely attract least thats always believed met twelveyearolds disliked one another met teenagers loathed meet college uptight ryan freespirited jennifer find differences bind together rare friendship develops comedy drama romance soulmates new love platonic love lovers girlfriend model student friendship motherly love student movie student university relationship freddie prinze jr claire forlani jason biggs
10994,White Oleander,teenager journeys series foster homes mother goes prison committing crime passion drama poison prison loss family loss father foster parents womens prison family relationships bad mother childrens services alison lohman michelle pfeiffer cole hauser
19994,Jennifer's Body,newly possessed cheerleader turns killer specializes offing male classmates best friend put end horror comedy horror bloodthirstiness high school sexual murder horror gore slumber party demon succubus candlelight vigil duringcreditsstinger woman director megan fox amanda seyfried johnny simmons
25166,Drowning Mona,recently deceased mona dearly bette midler many things abusive wife domineering mother loudmouthed neighbor violent malcontent car corpse discovered hudson river police chief wyatt rash danny devito immediately suspects murder rather accident since whole community verplanck ny shares deep hatred unceasingly spiteful woman rash finds murder investigation overwhelmed potential suspects comedy crime mystery suspicion suspect investigation remake murder death accident dysfunctional danny devito bette midler neve campbell
30890,Radio Days,narrator woody allen tells us radio influenced childhood days tv new york city late new years eve comingofage tale mixes narrators experiences contemporary anecdotes urban legends radio stars comedy drama beach taxi driver world war ii radio coney island independent film working class binoculars cigarette girl radio plays woody allen mia farrow jeff daniels
23169,Remember Me,still reeling heartbreaking family event parents subsequent divorce tyler hawkins discovers fresh lease life meets ally craig gregarious beauty witnessed mothers death couple draws closer fallout separate tragedies jeopardizes love drama romance new york father son relationship grieving romantic drama young adult college student st century robert pattinson emilie de ravin pierce brosnan
17403,How to Deal,mandy moore stars halley young hip high school student whos convinced true love doesnt exist based crazy relationships around mother divorcing father dating younger woman halley cant stand crazed sister planning wedding second thoughts best friend fallen madly love first time leaving halley feel even alone drama comedy romance woman director mandy moore trent ford allison janney
12120,My Stepmother is an Alien,trying rescue home planet destruction gorgeous extraterrestrial named celeste arrives earth begins scientific research woos quirky scientist dr steve mills widower young daughter long celeste finds love steve new life earth experiences true intimacy first time loses sight mission begins question belongs comedy science fiction alien spoof sneeze levitation message dan aykroyd kim basinger jon lovitz
9800,Philadelphia,one would take case one man willing take system two competing lawyers join forces sue prestigious law firm aids discrimination unlikely friendship develops courage overcomes prejudice corruption powerful adversaries drama gay aids homophobia jurors court partner hiv lawyer dying discrimination judiciary tom hanks denzel washington jason robards
1090,The Thirteenth Floor,computer scientist hannon fuller discovered something extremely important hes tell discovery colleague douglas hall knowing someone old man leaves letter computer generated parallel world thats like seemingly real people real emotions thriller science fiction mystery artificial intelligence simulation computer program virtual reality dystopia murder los angeles craig bierko armin muellerstahl gretchen mol
18475,The Cookout,todd anderson signs million deal hometown team new jersey nets knows life set big change keep things real decides throw barbeque place like ones family used new old friends family agents product reps house things bound get crazy comedy drama comedy ja rule tim meadows jenifer lewis
40160,Meteor,collision comet nearly km wide piece asteroid orpheus heading towards earth hit cause incredible catastrophe probably extinguish mankind stop meteor nasa wants use illegal nuclear weapon satellite hercules discovers soon doesnt enough fire power chance save world join forces ussr also launched illegal satellite governments agree action science fiction thriller meteor disaster disaster film disaster movie sean connery natalie wood karl malden
18074,Duets,duets roadtrip comedy revolves around little known world karaoke whimsical characters inhabit roads lead omaha site national karaoke competition motley group singers stars come together blowout singoff comedy drama music musical gwyneth paltrow scott speedman maria bello
9689,Hollywood Ending,woody allen stars val waxman twotime oscar winner turned washedup neurotic director desperate need comeback comes waxman finds backed corner work exwife ellie forfeit last shot val blinded love opts reconnect love blind comes ellies staunch support literally figuratively proof picture comedy drama blindness impaired vision creative crisis film director woody allen george hamilton téa leoni
9781,Detroit Rock City,kiss concert epochmaking event three teen fans detroit rock city getting tickets soldout show becomes focal point existence theyll anything tickets compete strip clubs amateurnight contest take religious protesters even rob convenience store comedy music parents kids relationship kiss independent film youth drug detroit giuseppe andrews james debello edward furlong
8009,Highlander,fought first battle scottish highlands fight greatest battle streets new york city name connor macleod immortal adventure action fantasy new york scotland swordplay sword cutoff head immortality christopher lambert roxanne hart clancy brown
3877,Things We Lost in the Fire,recent widow invites husbands troubled best friend live two children gradually turns life around helps family cope confront loss drama sadness loss father junkie luxury heroin beauty charity funeral widow loss husband ersatz best friend woman director halle berry benicio del toro david duchovny
8854,Steel,justice safe streets payback metallurgist john henry irons oneal vows claim renegade military reject judd nelson puts new superweapons dangerous hands helped electronics wiz annabeth gish imaginative scrap metal worker richard roundtree irons becomes steel wearing body armor wielding fearsome electrohammer riding gadgetpacked motorcycle hes ready wage warif fix untimely glitches untested gear cool goodguy hero tells two crime victims rescues therell lot thrillin steel start chillin science fiction action adventure dc comics los angeles soldier military shaquille oneal annabeth gish richard roundtree
152599,The Immigrant,innocent immigrant woman tricked life burlesque vaudeville dazzling magician tries save reunite sister held confines ellis island drama romance new york corruption sister sister relationship magic immigrant nudity nightmare ship quarantine love murder money escape doctor prostitution poland illness marion cotillard jeremy renner joaquin phoenix
18840,The White Countess,last movie team ismail merchant james ivory kazuo ishiguro set shanghai white countess sofia natasha richardson fallen member russian aristocracy nightclub created blind american diplomat named jackson ralph fiennes asks sofia centerpiece world wants create drama history family romance ralph fiennes natasha richardson hiroyuki sanada
68727,Trance,fine art auctioneer mixed gang joins forces hypnotherapist recover lost painting boundaries desire reality hypnotic suggestion begin blur stakes rise faster anyone could anticipated thriller crime drama mystery amnesia art thief hypnotism heist movie duringcreditsstinger james mcavoy vincent cassel rosario dawson
12657,Soul Plane,following ridiculously awful flight leads pets death nashawn wade files lawsuit airline wins multimilliondollar settlement determined create better flying experience nashawn starts airline one caters africanamerican clientele going business trickedout plane piloted smooth capt mack airline hits snag deal family elvis hunkee romance comedy black people hiphop nightclub airplane chaos champagne tom arnold kevin hart method man
8265,Welcome to the Sticks,although living comfortable life salondeprovence charming town south france julie feeling depressed please philippe abrams post office administrator husband tries obtain transfer seaside town french riviera cost trouble caught redhanded trying scam inspector philippe immediately banished distant unheard town bergues far north france comedy clock tower jealousy cheating provence lie southern france postman flush mamas boy bias local speciality job transfer northern france disabled dialect kad merad dany boon zoé félix
12410,Good,rise national socialism germany regarded conspiracy madmen millions good people found society spiralling terrible chaos film illuminates terrors drama germany nazis nazism euthanasia viggo mortensen jason isaacs mark strong
34647,Enter the Void,psychedelic tour life death seen entirely point view oscar nathaniel brown young american drug dealer addict living tokyo prostitute sister linda paz de la huerta oscar killed police bust gone bad spirit journeys past sees parents deaths present witnesses autopsy future looks sister beyond grave fantasy drama prostitute hallucination strip club afterlife surrealism drug trip unsimulated sex incest drug deal psychedelic dmt new french extremism drugs nathaniel brown paz de la huerta cyril roy
73935,Vamps,modernday story focuses two beautiful young vampires living good nightlife new york love enters picture make choice jeopardize immortality comedy romance horror vampire love woman director alicia silverstone krysten ritter sigourney weaver
28178,Hachi: A Dog's Tale,drama based true story college professors bond abandoned dog takes home drama family japanese loyalty human animal relationship friendship friends family relationships dog newspaper reporter family dog waiting richard gere joan allen jason alexander
185567,Zulu,child ali neuman narrowly escaped murdered inkhata militant political party war nelson mandelas african national congress mother survived carnage years many survivors psychological scars remain crime drama thriller orlando bloom forest whitaker conrad kemp
264656,The Homesman,three women living edge american frontier driven mad harsh pioneer life task saving falls pious independentminded mary bee cuddy transporting women covered wagon iowa soon realizes daunting journey employs lowlife drifter george briggs join unlikely pair three women head east waiting minister wife offered take women group first must traverse harsh nebraska territories marked stark beauty psychological peril constant threat western drama dancing based novel revenge native american violence wild west driven insane abusive marriage refused services prison wagon lost desert buffalo skin hilary swank tommy lee jones grace gummer
35696,Juwanna Mann,basketball star booted nba oncourt antics go far poses woman joins wuba comedy drama sport basketball beautiful woman hit crotch cross dressing star spangled banner miguel núñez jr vivica fox kevin pollak
16351,Ararat,variety characters close relatives others distant strangers affected making film armenian genocide war drama destruction civilization turkey simon abkarian charles aznavour christopher plummer
38717,Madison,airconditioner repairman boat enthusiast jim mccormick entertains desire go legend record books gold cup hydroplane boat race improbably comes small town madison indiana immediately jim seizes opportunity enter contest motley crew fellow mechanics friends side jim fixes old boat brings hope blighted industrial city written sujit r varma action adventure drama sport independent film jim caviezel jake lloyd mary mccormack
18777,Slow Burn,district attorney ray liotta involved hour showdown gang leader cool j time manipulated attractive assistant district attorney jolene blalock cryptic stranger mystery crime drama thriller ray liotta cool j mekhi phifer
2110,Wasabi,hubert french policeman sharp methods forced take months boss doesnt share view working methods goes back japan used work years ago settle probate girlfriend left shortly marriage without trace drama action comedy handcuffs hitman love letter police operation japanese mafia golf club brutal cop jean reno ryoko hirosue michel muller
9035,Slither,small town taken alien plague turning residents zombies forms mutant monsters comedy horror science fiction small town mutant meteor meat alien violence parasite slug bodily dismemberment aftercreditsstinger duringcreditsstinger body horror nathan fillion thompson elizabeth banks
90,Beverly Hills Cop,toughtalking detroit cop axel foley heads rarified world beverly hills beatup chevy nova investigate friends murder soon realizes hes stumbled onto something much complicated bungling rookie detective billy rosewood joins fishoutofwater axel shows west los angeles ropes action comedy crime california showdown undercover strip club investigation weapon police smuggling swimming pool gunfight mansion los angeles foot chase art gallery car chase warehouse beverly hills buddy comedy country club maverick cop detroit michigan damsel distress bar fight eddie murphy judge reinhold john ashton
771,Home Alone,eightyearold kevin mccallister makes situation family unwittingly leaves behind go christmas vacation pair bungling burglars set sights kevins house plucky kid stands ready defend territory planting booby traps galore adorably mischievous kevin stands ground frantic mother attempts race home comedy family holiday burglar home invasion mischief booby trap home alone suburban chicago mischievous child christmas child macaulay culkin joe pesci daniel stern
12154,Three Men and a Baby,three bachelors find forced take care baby left one guys girlfriends family comedy drama baby roommate bachelor party windeln solteros tom selleck steve guttenberg ted danson
9576,Tootsie,michael dorsey unemployed actor impossible reputation order find work fund friends play dresses woman dorothy michaels lands part daytime drama dorsey loses woman role essentially becomes dorothy michaels captivating women around city inspiring break free control men become like dorseys initial identity newfound role however lands dorsey hot spot female friendlover female costar falls love costars father falls love male costar yearns affection comedy romance infidelity love friends cross dressing reputation unemployed actor serenade hit crotch apology live television actress actor dustin hoffman jessica lange teri garr
744,Top Gun,lieutenant pete maverick mitchell friend copilot nick goose bradshaw accepted elite training school fighter pilots dream come true tragedy well personal demons threaten petes dreams becoming ace pilot action romance war lovesickness loss lover fighter pilot selfdiscovery pilot ejection seat dying death officer training camp air force airplane dangerous battle assignment us navy hostility secret love cowardliness pilot school tom cruise kelly mcgillis val kilmer
146,"Crouching Tiger, Hidden Dragon",two warriors pursuit stolen sword notorious fugitive led impetuous physicallyskilled teenage noblemans daughter crossroads life adventure drama action romance flying martial arts taskmaster comb tiger desert thief theft female martial artist chow yunfat michelle yeoh zhang ziyi
14,American Beauty,lester burnham depressed suburban father midlife crisis decides turn hectic life around developing infatuation daughters attractive friend drama male nudity female nudity adultery midlife crisis coming first time camcorder virgin nudity film maker estate agent satire loneliness dark comedy suburbia coming age marijuana exercise parent child relationship bittersweet affair kevin spacey annette bening thora birch
45269,The King's Speech,kings speech tells story man became king george vi father queen elizabeth ii brother abdicates george bertie reluctantly assumes throne plagued dreaded stutter considered unfit king bertie engages help unorthodox speech therapist named lionel logue set unexpected techniques result unlikely friendship bertie able find voice boldly lead country war drama history great britain radio monarchy radio transmission royal family speech marriage royalty death father colin firth geoffrey rush helena bonham carter
9493,Twins,julius vincent benedict results experiment would allow perfect child julius planned grows athletic proportions vincent accident somewhat smaller stature vincent placed orphanage julius taken south seas island raised philosophers vincent becomes ultimate low life killed loan sharks comedy perfection delivery low intelligence jet engine twins separated birth artist colony habits biological experiment opposites catholic orphanage arnold schwarzenegger danny devito kelly preston
22556,The Yellow Handkerchief,set presentday southern united states yellow handkerchief stars william hurt brett hanson exconvict embarks road trip hanson hitches ride two troubled teens martine kristen stewart gordy eddie redmayne traversing posthurricane katrina louisiana attempt reach exwife longlost love may maria bello along way three reflect existence struggle acceptance find way louisiana life drama romance independent film william hurt maria bello kristen stewart
873,The Color Purple,epic tale spanning forty years life celie whoopi goldberg africanamerican woman living south survives incredible abuse bigotry celies abusive father marries equally debasing mister albert johnson danny glover things go bad worse leaving celie find companionship anywhere perseveres holding dream one day reunited sister africa based novel alice walker drama prison africa southern usa rape black people sister sister relationship jazz violent father violent husband empowerment adoption jazz musician letter incest whoopi goldberg margaret avery danny glover
33196,Tidal Wave,mansik yeonhee unsure whether overcome past wounds continue couple dr kim cautions possible megatsunami haeundae collapses agony springing unexpected turnup daughter divorced wife hyoungsik rescuing woman seoul rides ferocious storm gladden heart tsunami destroys haeundae symbolizes establishment typical axis called provocation conflicts later inner spaces couples without anything left behind conflicts ended action adventure drama thriller helicopter beach loss father giant wave tsunami family relationships korea disaster cigarette smoking tears single father tearjerker stuck elevator tidal wave disaster film park joonghoon sol kyunggu uhm junghwa
205596,The Imitation Game,based real life story legendary cryptanalyst alan turing film portrays nailbiting race time turing brilliant team codebreakers britains topsecret government code cypher school bletchley park darkest days world war ii history drama thriller war gay england world war ii mathematician biography logician cryptography benedict cumberbatch keira knightley matthew goode
10765,Private Benjamin,sheltered young high society woman joins army whim finds difficult situation ever expected comedy paris role women goldie hawn eileen brennan armand assante
16769,Coal Miner's Daughter,biography loretta lynn country western singer came poverty fame drama music country music female friendship biography loretta lynn washington state still grand ole opry nashville tennessee honkytonk coal coal mining journey shown map sissy spacek tommy lee jones levon helm
33217,Diary of a Wimpy Kid,greg heffley headed big things first survive scariest humiliating experience kids life middle school wont easy considering hes surrounded hairyfreckled morons wedgieloving bullies moldy slice cheese nuclear cooties comedy family based novel coming age young boy breaking fourth wall middle school popularity duringcreditsstinger live action animation friendship drama line drawing zachary gordon robert capron rachael harris
132232,Mama,guillermo del toro presents mama supernatural thriller tells haunting tale two little girls disappeared woods day parents killed rescued years later begin new life find someone something still wants come tuck night horror supernatural horror jessica chastain nikolaj costerwaldau megan charpentier
11153,National Lampoon's Vacation,clark griswold quest take family quest walley world theme park vacation things dont go exactly planned comedy adventure romance usa relatives family vacation family holiday duringcreditsstinger chevy chase beverly dangelo imogene coca
208134,Bad Grandpa,yearold irving zisman journey across america unlikely companion yearold grandson billy comedy duringcreditsstinger johnny knoxville jackson nicoll georgina cates
1165,The Queen,queen intimate behind scenes glimpse interaction hm elizabeth ii prime minister tony blair struggle following death diana reach compromise private tragedy royal family publics demand overt display mourning drama upper class loss mother great britain sadness queen monarchy paparazzi prime minister headline oscar award dying death queen elisabeth ii prince charles buckingham palace royal family lady diana spencer helen mirren michael sheen james cromwell
4011,Beetlejuice,thanks untimely demise via drowning young couple end poltergeists new england farmhouse fail meet challenge scaring away insufferable new owners want make drastic changes desperation undead newlyweds turn expert frightmeister hes got diabolical agenda fantasy comedy minister giant snake skeleton calypso arts afterlife child bride possession surrealism teenage girl ghost geena davis alec baldwin winona ryder
17202,Why Did I Get Married?,film difficulty maintaining solid relationship modern times eight married college friends plus one nonfriend achieved middle upper class economic status go colorado annual weeklong reunion mood shifts one couples infidelity comes light secrets revealed couple begins question marriage comedy drama tyler perry jill scott janet jackson
9587,Little Women,father away chaplain civil war jo meg beth amy grow mother somewhat reduced circumstances close family inevitably squabbles tragedies bond holds even later male friends start become part household drama romance depression mother daughter relationship pregnant desire chalkboard nightgown louisa may alcott birth twins woman director winona ryder gabriel byrne trini alvarado
65086,The Woman in Black,story follows young lawyer arthur kipps ordered travel remote village sort recently deceased clients papers works alone clients isolated house kipps begins uncover tragic secrets unease growing glimpses mysterious woman dressed black receiving silence locals kipps forced uncover true identity woman black leading desperate race time discovers true identity drama horror thriller london england secret remake revenge lawyer photograph gothic horror hammer horror estate ghost supernatural power daniel radcliffe ciarán hinds sidney johnston
10053,When a Stranger Calls,far away site gruesome murder teenager named jill johnson arrives luxurious home babysitting job children fast asleep settles expects ordinary evening soon ringing phone frightening words sadistic caller turn jills routine experience night terror horror thriller babysitter death friend killer strange person call camilla belle katie cassidy tommy flanagan
11870,Big Fat Liar,fourteenyearold jason shepherd muniz reputation stretching truth bigtime hollywood producer marty wolf paul giamatti steals class paper turns smash movie one believes jasons latest tall tale crosscountry adventure set record straight jason best friend kaylee bynes devise hightech plan squeeze truth wolf comedy family screenplay film producer auto right justice liar essay intellectual property frankie muniz paul giamatti amanda bynes
11778,The Deer Hunter,group workingclass friends decides enlist army vietnam war finds hellish chaos noble venture imagined left steven married pregnant girlfriend michael nick love woman three different men upon return drama war vietnam veteran pennsylvania vietnam party escape friend viet cong pittsburgh steelers robert de niro john cazale john savage
586,Wag the Dog,final weeks presidential race president accused sexual misconduct distract public election presidents adviser hires hollywood producer help stage fake war comedy drama washington dc rape cia usa president war veteran staging film maker albania sex scandal senator presidential election gulf war media adviser manipulation media election campaign government war soldier extramarital affair dustin hoffman robert de niro anne heche
18736,The Lizzie McGuire Movie,lizzie mcguire graduated middle school takes trip rome italy family comedy hilary duff adam lamberg hallie todd
134411,Snitch,construction company owner john matthews learns estranged son jason arrested drug trafficking facing unjust prison sentence first time offender courtesy mandatory minimum sentence laws jason nothing offer leniency good conscience desperately john convinces dea opportunistic da joanne keeghan let go undercover help make arrests big enough free son return unwitting help excon employee john enters narcotics underworld every move could last operation demand resources wits courage survive thriller drama father son relationship based true story dwayne johnson barry pepper jon bernthal
287903,Krampus,horror comedy based ancient legend pagan creature punishes children christmas horror comedy fantasy fire winter santa claus snow storm christmas tree snow fireplace power outage destruction demon german accent family blizzard flashback christmas bad kids krampus adam scott toni collette allison tolman
9276,The Faculty,creepy things start happening around school kids herrington high make chilling discovery confirms worst suspicions teachers really another planet mindcontrolling parasites rapidly begin spreading faculty students bodies ultimately left unlikely collection loners leaders nerds jocks save world alien domination horror mystery science fiction american football high school alien teacher teenager drug alien infection doppelganger anti authority mob students groupthink jordana brewster elijah wood clea duvall
15765,What's Love Got to Do with It,film singer tina turner rose stardom abusive husband ike turner gained courage break free drama music price fame tina turner black woman cameo appearance real life subject african american music black family angela bassett laurence fishburne vanessa bell calloway
2142,Cop Land,freddy heflin sheriff place everyone calls cop land small seemingly peaceful town populated big city police officers hes long admired yet something ugly taking place behind towns peaceful facade freddy uncovers massive deadly conspiracy among local residents forced take action make dangerous choice protecting idols upholding law action crime drama corruption new jersey handcuffs fbi bridge police burned alive murder car crash independent film bad cop arson dirty cop internal affairs car accident new york city violence nypd world trade center jumping bridge corrupt cop sylvester stallone harvey keitel ray liotta
11397,Not Another Teen Movie,bet gridiron hero john hughes high school sets turn bespectacled plain jane beautiful popular prom queen outrageous sendup teen movie genre comedy underdog ball kiss high school school party parody crush teenage crush prom queen sitting toilet aftercreditsstinger duringcreditsstinger chyler leigh chris evans jaime pressly
77016,End of Watch,two young officers marked death confiscating small cache money firearms members notorious cartel routine traffic stop crime drama thriller los angeles bullet proof vest us marine medal valor police sergeant felon golden gun jake gyllenhaal michael peña natalie martinez
11478,The Skulls,lukes exultance selected skulls secret society bred within walls prominent ivy league campus soon overshadowed realises well wonderland skulls breeding ground future powerful elite far cry working class background also hallows deep dark secrets crime drama thriller journalist secret society pizza wealth pay phone rooftop attempted suicide fraternity foot race ivy league us senator dining hall joshua jackson paul walker hill harper
266856,The Theory of Everything,theory everything extraordinary story one worlds greatest living minds renowned astrophysicist stephen hawking falls deeply love fellow cambridge student jane wilde drama romance wife husband relationship biography physicist based memoir stephen hawking fictionalized biography motor neuron disease als eddie redmayne felicity jones charlie cox
13411,Malibu's Most Wanted,bill gluckman wealthy white jewish senator running office governor son brad dresses speaks acts gangster inner city campaign team members hire two actors dont know innercity life brad act gang members kidnap take south central los angeles hope brad scared white comedy crime street gang los angeles jamie kennedy taye diggs anthony anderson
10564,Where the Heart Is,novalee nation yearold tennessee transient grow hurry shes left pregnant abandoned boyfriend roadside sequoyah okla takes refuge friendly aisles walmart short order eccentric kindly strangers adopt novalee infant daughter helping buck odds build new life comedy drama romance california baby supermarket oklahoma pregnancy birth pregnant minor change tennessee unwillingly pregnant teenage pregnancy starting natalie portman ashley judd stockard channing
947,Lawrence of Arabia,epic british officer te lawrences mission aid arab tribes revolt ottoman empire first world war lawrence becomes flamboyant messianic figure cause arab unity psychological instability threatens undermine achievements adventure drama history war cairo arabian world war horse jerusalem british army british empire damascus camel war desert arab ottoman empire peter otoole alec guinness anthony quinn
24150,Halloween II,laurie strode struggles come terms brother micheals deadly return haddonfield illinois meanwhile michael prepares another reunion sister horror nurse shotgun nudity therapist book halloween barn death friend insanity number title rampage purgatory hospital pentagram overturning car mental institution red murderer violence white horse duringcreditsstinger michael myers phantom jam scout taylorcompton sheri moon zombie tyler mane
228970,Wild,woman tragic past decides start new life hiking one thousand miles pacific crest trail drama adventure biography hiking based true story traveller reese witherspoon laura dern thomas sadoski
18405,The Last House on the Left,group teenage girls heading city hook gang drugaddled neerdowells brutally murdered killers find way home one victims parents father mother exact horrible revenge crime thriller horror drama rape white trash revenge murder dysfunctional family swimmer family garret dillahunt michael bowen joshua cox
6961,The Wedding Date,wedding younger sister fast approaching kat ellis faces undesirable prospect traveling alone london ceremony bad enough jeffrey man left moved closer marriage happens grooms best man determined show everyone jeffrey romantic life full thrilling ever kat hires charming male escort date comedy romance based novel callboy wedding escort fake boyfriend woman director debra messing dermot mulroney amy adams
11442,Halloween: Resurrection,serial killer michael myers finished laurie strode rivalry finally comes end last see myers freddie harris nora winston reality programmers dangertainment planning send group thrillseeking teenagers childhood home myers cameras placed house one get house michael arrives home horror thriller brother sister relationship innocence serial killer michael myers jamie lee curtis brad loree busta rhymes
2493,The Princess Bride,enchantingly cracked fairy tale beautiful princess buttercup dashing westley must overcome staggering odds find happiness amid sixfingered swordsmen murderous princes sicilians rodents unusual size even death cant stop true lovebirds triumphing adventure family fantasy comedy romance swashbuckler evil prince reference socrates reference plato screwball impersonation cary elwes robin wright mandy patinkin
14047,The Great Debaters,true story brilliant politically radical debate team coach uses power words transform group underdog african american college students historical powerhouse took harvard elite drama biography denzel washington nate parker forest whitaker
64690,Drive,hollywood stunt performer moonlights wheelman criminals discovers contract put heist gone wrong drama action thriller crime stuntman blood splatter independent film police chase extreme violence violence car chase bullet head stomp getaway crime lord existentialism silent protagonist great soundtrack ryan gosling carey mulligan bryan cranston
11132,Confessions of a Teenage Drama Queen,teenager mary elizabeth steppe aka lola moves mother two younger twin sisters new york suburb dellwood new jersey feeling cultural entertaining world ended school displaced lola becomes close friend unpopular ella also great fan favorite rock band sidarthur however popular girl school carla santini disputes lead role adaptation pygmalion lola also leadership mates last concert sidarthur soldout lola plans ella travel new york buy tickets scalpers however girls get trouble helping lead singer lolas idol stu wolf changing lives forever comedy rock star spotlight high school party rivalry woman director boys lindsay lohan adam garcia glenne headly
17127,The Object of My Affection,pregnant new york social worker begins develop romantic feelings gay best friend decides shed rather raise child much dismay overbearing boyfriend comedy drama romance blind date love falling love gay man straight woman relationship jennifer aniston paul rudd hayden panettiere
1562,28 Weeks Later,chilling sequel days later inhabitants british isles appear lost battle onslaught disease deadly rage virus killed every citizen six months later group americans dare set foot isles convinced danger come gone soon becomes clear scourge continues live waiting pounce next victims horror thriller science fiction london england loss mother loss family mutant pest dying death chaos parts dead body survivor supernatural survival run zombie danger escapade virus plague female corpse siblings relations deadly chases races chaos mayham human nature imogen poots robert carlyle rose byrne
232679,When the Game Stands Tall,young coach turns losing high school football program around go undefeated consecutive seasons drama american football sport high school sports jim caviezel michael chiklis laura dern
17880,Because of Winn-Dixie,girl abandoned mother three moves small town florida father adopts orphaned dog names winndixie bond girl special companion brings together people small florida town heals troubled relationship father comedy drama family jeff daniels annasophia robb cicely tyson
14736,Love & Basketball,young africanamerican couple navigates tricky paths romance athletics drama quincy mccall omar epps monica wright sanaa lathan grew neighborhood known since childhood grow adulthood fall love also share another allconsuming passion basketball theyve followed game lives small amount talent court quincy monica struggle make relationship work follow separate career paths though high school college basketball hope stardom bigleague professional ball action comedy drama romance lovers affection sport basketball high school sports relationship woman director chris warren jr kyla pratt sanaa lathan
9434,Grosse Pointe Blank,martin blank freelance hitman starts develop conscience causes muff couple routine assignments advice secretary psychiatrist attends th year high school reunion grosse pointe michigan action comedy thriller romance mission murder school party high school reunion john cusack minnie driver dan aykroyd
23706,All About Steve,one short date brilliant crossword constructor decides cnn cameraman true love cameramans job takes hither yon crisscrosses country turning media events tries convince perfect comedy blind date eccentric aftercreditsstinger crossword puzzle mine shaft sandra bullock thomas haden church bradley cooper
11531,Book of Shadows: Blair Witch 2,young adults become fascinated events three missing filmmakers maryland decide go woods find really happened mystery thriller horror witch video forest horror vision kim director jeffrey donovan erica leerhsen
9100,The Craft,catholic school newcomer falls clique teen witches wield powers dare cross teachers rivals meddlesome parents drama fantasy horror thriller witch suicide attempt puberty magic black magic sorcery female friendship teenager hair loss outsider occult ritual karma newcomer love spell robin tunney fairuza balk neve campbell
116,Match Point,match point woody allens satire british high society ambition young tennis instructor enter yet must decide two women one assuring place high society would bring far palms start sweat dark psychological match head begins drama thriller crime romance love triangle london england upper class adultery tennis river thames love wealth lust instructor gold digger social climbing actress jonathan rhys meyers scarlett johansson emily mortimer
38843,Ramona and Beezus,ramona little girl big imagination nose mischief playful antics keep everyone loving family toes including older sister beezus whos trying survive first year high school ups downs childhood ramona beezus learn anythings possible believe rely comedy family sister sister relationship mother daughter relationship aunt niece relationship father daughter relationship duringcreditsstinger woman director joey king selena gomez john corbett
1245,The Remains of the Day,rule bound head butlers world manners decorum household maintains tested arrival housekeeper falls love postwwi britain possibility romance masters cultivation ties nazi cause challenge carefully maintained veneer servitude drama romance newspaper butler country house loyalty flower nazis jewish britain housekeeper employer anthony hopkins emma thompson james fox
4995,Boogie Nights,set back sex safe pleasure business business booming idealistic porn producer jack horner aspires elevate craft art form horner discovers eddie adams hot young talent working busboy nightclub welcomes extended family moviemakers misfits hangerson always around adams rise nobody celebrity adult entertainer meteoric soon whole world seems know porn alter ego dirk diggler disco drugs vogue fashion flux party never seems stop adams dreams turning sex stardom collide cold hard reality drama pornography sex porn actor pornographic video rags riches drug porn industry gay lead character mark wahlberg burt reynolds john c reilly
10413,Nowhere to Run,escaped convict sam gillen single handedly takes ruthless developers determined evict clydie widow two young children nobody knows sam action adventure drama thriller prisoner fight liberation shelter jeanclaude van damme rosanna arquette kieran culkin
14012,Flicka,headstrong year old katy mclaughlin desires work familys mountainside horse ranch although father insists finish boarding school katy finds mustang hills near ranch katy sets mind tame mustang prove father run ranch tragedy happens take love strength family muster restore hope drama horse tim mcgraw maria bello armie hammer
